,Unnamed: 0,GEO_ID,NAME,NAICS2017,NAICS2017_LABEL,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,YEAR,FIRMPDEMP,RCPPDEMP,EMP,PAYANN
3632,3632,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,29,Non-Hispanic,30,White,4,Nonveteran,2019,90455,W,936962,37918352
3633,3633,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,1,Total,40,Black or African American,4,Nonveteran,2019,3825,U,16160,1478309
3634,3634,0100000US,United States,71,"Arts, entertainment, and recreation",2,Female,1,Total,40,Black or African American,4,Nonveteran,2019,S,S,"2,500 to 4,999 employees",S
3635,3635,0100000US,United States,71,"Arts, entertainment, and recreation",3,Male,1,Total,40,Black or African American,4,Nonveteran,2019,2416,U,11127,992682
3636,3636,0100000US,United States,71,"Arts, entertainment, and recreation",4,Equally male/female,1,Total,40,Black or African American,4,Nonveteran,2019,S,S,"1,000 to 2,499 employees",S
3637,3637,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,20,Hispanic,40,Black or African American,4,Nonveteran,2019,S,S,100 to 249 employees,S
3638,3638,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,28,Equally Hispanic/non-Hispanic,40,Black or African American,4,Nonveteran,2019,D,D,0 to 19 employees,D
3639,3639,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,29,Non-Hispanic,40,Black or African American,4,Nonveteran,2019,3616,U,16006,1444026
3640,3640,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,302,T,1829,259123
3641,3641,0100000US,United States,71,"Arts, entertainment, and recreation",2,Female,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,170,R,1660,251231
3642,3642,0100000US,United States,71,"Arts, entertainment, and recreation",3,Male,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,128,L,169,7848
3643,3643,0100000US,United States,71,"Arts, entertainment, and recreation",4,Equally male/female,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,D,D,0 to 19 employees,D
3644,3644,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,20,Hispanic,50,American Indian and Alaska Native,4,Nonveteran,2019,S,S,20 to 99 employees,S
3645,3645,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,28,Equally Hispanic/non-Hispanic,50,American Indian and Alaska Native,4,Nonveteran,2019,D,D,0 to 19 employees,D
3646,3646,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,29,Non-Hispanic,50,American Indian and Alaska Native,4,Nonveteran,2019,245,T,1799,258556
3647,3647,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,1,Total,60,Asian,4,Nonveteran,2019,3552,U,23596,871940
3648,3648,0100000US,United States,71,"Arts, entertainment, and recreation",2,Female,1,Total,60,Asian,4,Nonveteran,2019,1206,T,6904,204013
3649,3649,0100000US,United States,71,"Arts, entertainment, and recreation",3,Male,1,Total,60,Asian,4,Nonveteran,2019,2079,U,14112,618333
3650,3650,0100000US,United States,71,"Arts, entertainment, and recreation",4,Equally male/female,1,Total,60,Asian,4,Nonveteran,2019,S,S,"2,500 to 4,999 employees",S
3651,3651,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,29,Non-Hispanic,60,Asian,4,Nonveteran,2019,3552,U,23596,871940
3652,3652,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,68,L,504,14726
3653,3653,0100000US,United States,71,"Arts, entertainment, and recreation",2,Female,1,Total,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,43,L,444,12569
3654,3654,0100000US,United States,71,"Arts, entertainment, and recreation",3,Male,1,Total,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,S,S,20 to 99 employees,S
3655,3655,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,29,Non-Hispanic,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,68,L,504,14726
3656,3656,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,1,Total,90,Minority,4,Nonveteran,2019,11365,W,62728,3207230
3657,3657,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,1,Total,91,Equally minority/nonminority,4,Nonveteran,2019,2540,U,21906,739061
3658,3658,0100000US,United States,71,"Arts, entertainment, and recreation",1,Total,1,Total,92,Nonminority,4,Nonveteran,2019,89344,W,926927,37518330
3659,3659,0100000US,United States,71,"Arts, entertainment, and recreation",96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,2019,111570,W,1102760,44358989
3660,3660,0100000US,United States,71,"Arts, entertainment, and recreation",98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,2019,25545,W,1315485,45169835
3661,3661,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,0,Total,1,Total,2019,541987,W,14326994,303729862
3662,3662,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,0,Total,1,Total,2019,118686,W,1637145,32851271
3663,3663,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,0,Total,1,Total,2019,305042,W,7080106,139631887
3664,3664,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,0,Total,1,Total,2019,110170,W,1881153,37796096
3665,3665,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,0,Total,1,Total,2019,44893,W,654995,13677596
3666,3666,0100000US,United States,72,Accommodation and food services,2,Female,20,Hispanic,0,Total,1,Total,2019,11568,W,136929,2874167
3667,3667,0100000US,United States,72,Accommodation and food services,3,Male,20,Hispanic,0,Total,1,Total,2019,24764,W,406835,8553559
3668,3668,0100000US,United States,72,Accommodation and food services,4,Equally male/female,20,Hispanic,0,Total,1,Total,2019,8562,W,111231,2249870
3669,3669,0100000US,United States,72,Accommodation and food services,1,Total,28,Equally Hispanic/non-Hispanic,0,Total,1,Total,2019,6218,W,124368,3584716
3670,3670,0100000US,United States,72,Accommodation and food services,2,Female,28,Equally Hispanic/non-Hispanic,0,Total,1,Total,2019,S,S,"2,500 to 4,999 employees",S
3671,3671,0100000US,United States,72,Accommodation and food services,3,Male,28,Equally Hispanic/non-Hispanic,0,Total,1,Total,2019,900,U,17343,329081
3672,3672,0100000US,United States,72,Accommodation and food services,4,Equally male/female,28,Equally Hispanic/non-Hispanic,0,Total,1,Total,2019,5106,W,104122,3194088
3673,3673,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,0,Total,1,Total,2019,482786,W,9819040,193016942
3674,3674,0100000US,United States,72,Accommodation and food services,2,Female,29,Non-Hispanic,0,Total,1,Total,2019,106909,W,1497312,29915556
3675,3675,0100000US,United States,72,Accommodation and food services,3,Male,29,Non-Hispanic,0,Total,1,Total,2019,279375,W,6655928,130749248
3676,3676,0100000US,United States,72,Accommodation and food services,4,Equally male/female,29,Non-Hispanic,0,Total,1,Total,2019,96501,W,1665801,32352138
3677,3677,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,30,White,1,Total,2019,382208,W,8630416,171047736
3678,3678,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,30,White,1,Total,2019,79409,W,1218888,24503057
3679,3679,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,30,White,1,Total,2019,222576,W,5925961,116945008
3680,3680,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,30,White,1,Total,2019,80223,W,1485567,29599671
3681,3681,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,30,White,1,Total,2019,43536,W,641196,13367301
3682,3682,0100000US,United States,72,Accommodation and food services,2,Female,20,Hispanic,30,White,1,Total,2019,11200,W,133529,2811926
3683,3683,0100000US,United States,72,Accommodation and food services,3,Male,20,Hispanic,30,White,1,Total,2019,23984,W,397683,8345251
3684,3684,0100000US,United States,72,Accommodation and food services,4,Equally male/female,20,Hispanic,30,White,1,Total,2019,8353,W,109984,2210124
3685,3685,0100000US,United States,72,Accommodation and food services,1,Total,28,Equally Hispanic/non-Hispanic,30,White,1,Total,2019,5456,W,115818,3441914
3686,3686,0100000US,United States,72,Accommodation and food services,2,Female,28,Equally Hispanic/non-Hispanic,30,White,1,Total,2019,S,S,"1,000 to 2,499 employees",S
3687,3687,0100000US,United States,72,Accommodation and food services,3,Male,28,Equally Hispanic/non-Hispanic,30,White,1,Total,2019,801,U,16324,310866
3688,3688,0100000US,United States,72,Accommodation and food services,4,Equally male/female,28,Equally Hispanic/non-Hispanic,30,White,1,Total,2019,4541,W,97514,3088777
3689,3689,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,30,White,1,Total,2019,333215,W,7873402,154238521
3690,3690,0100000US,United States,72,Accommodation and food services,2,Female,29,Non-Hispanic,30,White,1,Total,2019,68097,W,1083378,21648860
3691,3691,0100000US,United States,72,Accommodation and food services,3,Male,29,Non-Hispanic,30,White,1,Total,2019,197788,W,5511954,108288891
3692,3692,0100000US,United States,72,Accommodation and food services,4,Equally male/female,29,Non-Hispanic,30,White,1,Total,2019,67329,W,1278070,24300770
3693,3693,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,40,Black or African American,1,Total,2019,8337,W,169899,2917206
3694,3694,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,40,Black or African American,1,Total,2019,2884,U,39584,718131
3695,3695,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,40,Black or African American,1,Total,2019,4445,W,107243,1860481
3696,3696,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,40,Black or African American,1,Total,2019,1008,U,23072,338594
3697,3697,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,40,Black or African American,1,Total,2019,700,R,6935,121407
3698,3698,0100000US,United States,72,Accommodation and food services,2,Female,20,Hispanic,40,Black or African American,1,Total,2019,342,R,3073,58339
3699,3699,0100000US,United States,72,Accommodation and food services,3,Male,20,Hispanic,40,Black or African American,1,Total,2019,S,S,"2,500 to 4,999 employees",S
3700,3700,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,40,Black or African American,1,Total,2019,7638,W,162964,2795799
3701,3701,0100000US,United States,72,Accommodation and food services,2,Female,29,Non-Hispanic,40,Black or African American,1,Total,2019,2541,U,36511,659792
3702,3702,0100000US,United States,72,Accommodation and food services,3,Male,29,Non-Hispanic,40,Black or African American,1,Total,2019,4089,W,103381,1797413
3703,3703,0100000US,United States,72,Accommodation and food services,4,Equally male/female,29,Non-Hispanic,40,Black or African American,1,Total,2019,1008,U,23072,338594
3704,3704,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,50,American Indian and Alaska Native,1,Total,2019,2167,U,27427,572533
3705,3705,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,50,American Indian and Alaska Native,1,Total,2019,S,S,"10,000 to 24,999 employees",S
3706,3706,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,50,American Indian and Alaska Native,1,Total,2019,1110,T,13393,253887
3707,3707,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,50,American Indian and Alaska Native,1,Total,2019,S,S,"1,000 to 2,499 employees",S
3708,3708,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,50,American Indian and Alaska Native,1,Total,2019,S,S,"5,000 to 9,999 employees",S
3709,3709,0100000US,United States,72,Accommodation and food services,2,Female,20,Hispanic,50,American Indian and Alaska Native,1,Total,2019,S,S,500 to 999 employees,S
3710,3710,0100000US,United States,72,Accommodation and food services,3,Male,20,Hispanic,50,American Indian and Alaska Native,1,Total,2019,S,S,"2,500 to 4,999 employees",S
3711,3711,0100000US,United States,72,Accommodation and food services,4,Equally male/female,20,Hispanic,50,American Indian and Alaska Native,1,Total,2019,D,D,20 to 99 employees,D
3712,3712,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,50,American Indian and Alaska Native,1,Total,2019,1574,U,21832,456076
3713,3713,0100000US,United States,72,Accommodation and food services,2,Female,29,Non-Hispanic,50,American Indian and Alaska Native,1,Total,2019,S,S,"10,000 to 24,999 employees",S
3714,3714,0100000US,United States,72,Accommodation and food services,3,Male,29,Non-Hispanic,50,American Indian and Alaska Native,1,Total,2019,670,R,8450,146977
3715,3715,0100000US,United States,72,Accommodation and food services,4,Equally male/female,29,Non-Hispanic,50,American Indian and Alaska Native,1,Total,2019,S,S,"1,000 to 2,499 employees",S
3716,3716,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,60,Asian,1,Total,2019,138043,W,1707139,34350044
3717,3717,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,60,Asian,1,Total,2019,36235,W,376089,7539541
3718,3718,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,60,Asian,1,Total,2019,76934,W,1032424,20381145
3719,3719,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,60,Asian,1,Total,2019,24873,W,298626,6429357
3720,3720,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,60,Asian,1,Total,2019,432,R,5597,117618
3721,3721,0100000US,United States,72,Accommodation and food services,2,Female,20,Hispanic,60,Asian,1,Total,2019,S,S,"1,000 to 2,499 employees",S
3722,3722,0100000US,United States,72,Accommodation and food services,3,Male,20,Hispanic,60,Asian,1,Total,2019,S,S,"2,500 to 4,999 employees",S
3723,3723,0100000US,United States,72,Accommodation and food services,4,Equally male/female,20,Hispanic,60,Asian,1,Total,2019,S,S,250 to 499 employees,S
3724,3724,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,60,Asian,1,Total,2019,137610,W,1701542,34232426
3725,3725,0100000US,United States,72,Accommodation and food services,2,Female,29,Non-Hispanic,60,Asian,1,Total,2019,36138,W,374408,7517190
3726,3726,0100000US,United States,72,Accommodation and food services,3,Male,29,Non-Hispanic,60,Asian,1,Total,2019,76668,W,1028850,20294142
3727,3727,0100000US,United States,72,Accommodation and food services,4,Equally male/female,29,Non-Hispanic,60,Asian,1,Total,2019,24804,W,298284,6421094
3728,3728,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,2019,716,T,9051,190469
3729,3729,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,2019,S,S,"2,500 to 4,999 employees",S
3730,3730,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,2019,364,R,4831,92126
3731,3731,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,70,Native Hawaiian and Other Pacific Islander,1,Total,2019,S,S,500 to 999 employees,S
3732,3732,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,70,Native Hawaiian and Other Pacific Islander,1,Total,2019,49,L,396,6220
3733,3733,0100000US,United States,72,Accommodation and food services,3,Male,20,Hispanic,70,Native Hawaiian and Other Pacific Islander,1,Total,2019,49,L,396,6220
3734,3734,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,70,Native Hawaiian and Other Pacific Islander,1,Total,2019,667,T,8656,184249
3735,3735,0100000US,United States,72,Accommodation and food services,2,Female,29,Non-Hispanic,70,Native Hawaiian and Other Pacific Islander,1,Total,2019,S,S,"2,500 to 4,999 employees",S
3736,3736,0100000US,United States,72,Accommodation and food services,3,Male,29,Non-Hispanic,70,Native Hawaiian and Other Pacific Islander,1,Total,2019,S,S,"2,500 to 4,999 employees",S
3737,3737,0100000US,United States,72,Accommodation and food services,4,Equally male/female,29,Non-Hispanic,70,Native Hawaiian and Other Pacific Islander,1,Total,2019,S,S,500 to 999 employees,S
3738,3738,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,90,Minority,1,Total,2019,192946,W,2557181,51362856
3739,3739,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,90,Minority,1,Total,2019,51027,W,558814,11313627
3740,3740,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,90,Minority,1,Total,2019,106402,W,1549809,30833237
3741,3741,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,90,Minority,1,Total,2019,35517,W,448557,9215992
3742,3742,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,91,Equally minority/nonminority,1,Total,2019,11086,W,225752,5770632
3743,3743,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,91,Equally minority/nonminority,1,Total,2019,S,S,"2,500 to 4,999 employees",S
3744,3744,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,91,Equally minority/nonminority,1,Total,2019,2587,U,57467,1222678
3745,3745,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,91,Equally minority/nonminority,1,Total,2019,8281,W,165279,4483651
3746,3746,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,92,Nonminority,1,Total,2019,329864,W,7815471,153145767
3747,3747,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,92,Nonminority,1,Total,2019,67443,W,1075325,21473341
3748,3748,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,92,Nonminority,1,Total,2019,196051,W,5472829,107575973
3749,3749,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,92,Nonminority,1,Total,2019,66370,W,1267317,24096453
3750,3750,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,0,Total,2,Veteran,2019,18359,W,603366,11525084
3751,3751,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,0,Total,2,Veteran,2019,S,S,"25,000 to 49,999 employees",S
3752,3752,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,0,Total,2,Veteran,2019,16828,W,564567,10761581
3753,3753,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,0,Total,2,Veteran,2019,388,R,5831,93136
3754,3754,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,0,Total,2,Veteran,2019,S,S,"10,000 to 24,999 employees",S
3755,3755,0100000US,United States,72,Accommodation and food services,2,Female,20,Hispanic,0,Total,2,Veteran,2019,S,S,"10,000 to 24,999 employees",S
3756,3756,0100000US,United States,72,Accommodation and food services,3,Male,20,Hispanic,0,Total,2,Veteran,2019,458,U,12461,335768
3757,3757,0100000US,United States,72,Accommodation and food services,1,Total,28,Equally Hispanic/non-Hispanic,0,Total,2,Veteran,2019,S,S,"1,000 to 2,499 employees",S
3758,3758,0100000US,United States,72,Accommodation and food services,4,Equally male/female,28,Equally Hispanic/non-Hispanic,0,Total,2,Veteran,2019,S,S,"1,000 to 2,499 employees",S
3759,3759,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,0,Total,2,Veteran,2019,17630,W,578011,10844403
3760,3760,0100000US,United States,72,Accommodation and food services,2,Female,29,Non-Hispanic,0,Total,2,Veteran,2019,S,S,"10,000 to 24,999 employees",S
3761,3761,0100000US,United States,72,Accommodation and food services,3,Male,29,Non-Hispanic,0,Total,2,Veteran,2019,16371,W,552106,10425812
3762,3762,0100000US,United States,72,Accommodation and food services,4,Equally male/female,29,Non-Hispanic,0,Total,2,Veteran,2019,S,S,"2,500 to 4,999 employees",S
3763,3763,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,30,White,2,Veteran,2019,17005,W,578375,11081702
3764,3764,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,30,White,2,Veteran,2019,S,S,"25,000 to 49,999 employees",S
3765,3765,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,30,White,2,Veteran,2019,15662,W,542222,10364424
3766,3766,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,30,White,2,Veteran,2019,388,R,5831,93136
3767,3767,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,30,White,2,Veteran,2019,S,S,"10,000 to 24,999 employees",S
3768,3768,0100000US,United States,72,Accommodation and food services,1,Total,28,Equally Hispanic/non-Hispanic,30,White,2,Veteran,2019,S,S,"1,000 to 2,499 employees",S
3769,3769,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,30,White,2,Veteran,2019,16276,W,553020,10401020
3770,3770,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,40,Black or African American,2,Veteran,2019,630,T,14292,230154
3771,3771,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,40,Black or African American,2,Veteran,2019,S,S,500 to 999 employees,S
3772,3772,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,40,Black or African American,2,Veteran,2019,569,T,13692,222656
3773,3773,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,40,Black or African American,2,Veteran,2019,D,D,0 to 19 employees,D
3774,3774,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,40,Black or African American,2,Veteran,2019,629,T,14292,230063
3775,3775,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,50,American Indian and Alaska Native,2,Veteran,2019,S,S,"1,000 to 2,499 employees",S
3776,3776,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,50,American Indian and Alaska Native,2,Veteran,2019,D,D,250 to 499 employees,D
3777,3777,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,50,American Indian and Alaska Native,2,Veteran,2019,S,S,500 to 999 employees,S
3778,3778,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,50,American Indian and Alaska Native,2,Veteran,2019,S,S,"1,000 to 2,499 employees",S
3779,3779,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,60,Asian,2,Veteran,2019,647,T,10426,203554
3780,3780,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,60,Asian,2,Veteran,2019,S,S,"1,000 to 2,499 employees",S
3781,3781,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,60,Asian,2,Veteran,2019,520,T,8379,164736
3782,3782,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,60,Asian,2,Veteran,2019,647,T,10426,203554
3783,3783,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,2,Veteran,2019,D,D,250 to 499 employees,D
3784,3784,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,70,Native Hawaiian and Other Pacific Islander,2,Veteran,2019,D,D,250 to 499 employees,D
3785,3785,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,70,Native Hawaiian and Other Pacific Islander,2,Veteran,2019,D,D,250 to 499 employees,D
3786,3786,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,70,Native Hawaiian and Other Pacific Islander,2,Veteran,2019,D,D,20 to 99 employees,D
3787,3787,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,90,Minority,2,Veteran,2019,2113,U,49876,1117123
3788,3788,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,91,Equally minority/nonminority,2,Veteran,2019,S,S,"1,000 to 2,499 employees",S
3789,3789,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,92,Nonminority,2,Veteran,2019,16129,W,552069,10391582
3790,3790,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,0,Total,3,Equally veteran/nonveteran,2019,13997,W,263058,6226798
3791,3791,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,0,Total,3,Equally veteran/nonveteran,2019,S,S,"2,500 to 4,999 employees",S
3792,3792,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,0,Total,3,Equally veteran/nonveteran,2019,3717,W,91187,1858132
3793,3793,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,0,Total,3,Equally veteran/nonveteran,2019,10218,W,167678,4317528
3794,3794,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,0,Total,3,Equally veteran/nonveteran,2019,S,S,"5,000 to 9,999 employees",S
3795,3795,0100000US,United States,72,Accommodation and food services,3,Male,20,Hispanic,0,Total,3,Equally veteran/nonveteran,2019,S,S,"1,000 to 2,499 employees",S
3796,3796,0100000US,United States,72,Accommodation and food services,4,Equally male/female,20,Hispanic,0,Total,3,Equally veteran/nonveteran,2019,S,S,"5,000 to 9,999 employees",S
3797,3797,0100000US,United States,72,Accommodation and food services,1,Total,28,Equally Hispanic/non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,647,T,13438,1427411
3798,3798,0100000US,United States,72,Accommodation and food services,3,Male,28,Equally Hispanic/non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,71,R,3180,68804
3799,3799,0100000US,United States,72,Accommodation and food services,4,Equally male/female,28,Equally Hispanic/non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,577,R,10258,1358608
3800,3800,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,12799,W,239930,4646054
3801,3801,0100000US,United States,72,Accommodation and food services,2,Female,29,Non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,S,S,"2,500 to 4,999 employees",S
3802,3802,0100000US,United States,72,Accommodation and food services,3,Male,29,Non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,3440,W,86375,1752355
3803,3803,0100000US,United States,72,Accommodation and food services,4,Equally male/female,29,Non-Hispanic,0,Total,3,Equally veteran/nonveteran,2019,9297,W,149361,2842561
3804,3804,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,30,White,3,Equally veteran/nonveteran,2019,13067,W,240645,5840384
3805,3805,0100000US,United States,72,Accommodation and food services,2,Female,1,Total,30,White,3,Equally veteran/nonveteran,2019,S,S,"2,500 to 4,999 employees",S
3806,3806,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,30,White,3,Equally veteran/nonveteran,2019,3582,W,88534,1818415
3807,3807,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,30,White,3,Equally veteran/nonveteran,2019,9422,W,147917,3970832
3808,3808,0100000US,United States,72,Accommodation and food services,1,Total,20,Hispanic,30,White,3,Equally veteran/nonveteran,2019,S,S,"5,000 to 9,999 employees",S
3809,3809,0100000US,United States,72,Accommodation and food services,1,Total,28,Equally Hispanic/non-Hispanic,30,White,3,Equally veteran/nonveteran,2019,467,T,9864,1365242
3810,3810,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,30,White,3,Equally veteran/nonveteran,2019,12051,W,221091,4321810
3811,3811,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,40,Black or African American,3,Equally veteran/nonveteran,2019,177,O,2603,31411
3812,3812,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,40,Black or African American,3,Equally veteran/nonveteran,2019,177,O,2603,31411
3813,3813,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,40,Black or African American,3,Equally veteran/nonveteran,2019,177,O,2603,31411
3814,3814,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,50,American Indian and Alaska Native,3,Equally veteran/nonveteran,2019,S,S,250 to 499 employees,S
3815,3815,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,50,American Indian and Alaska Native,3,Equally veteran/nonveteran,2019,S,S,250 to 499 employees,S
3816,3816,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,50,American Indian and Alaska Native,3,Equally veteran/nonveteran,2019,S,S,250 to 499 employees,S
3817,3817,0100000US,United States,72,Accommodation and food services,1,Total,1,Total,60,Asian,3,Equally veteran/nonveteran,2019,S,S,"1,000 to 2,499 employees",S
3818,3818,0100000US,United States,72,Accommodation and food services,3,Male,1,Total,60,Asian,3,Equally veteran/nonveteran,2019,S,S,250 to 499 employees,S
3819,3819,0100000US,United States,72,Accommodation and food services,4,Equally male/female,1,Total,60,Asian,3,Equally veteran/nonveteran,2019,S,S,"1,000 to 2,499 employees",S
3820,3820,0100000US,United States,72,Accommodation and food services,1,Total,29,Non-Hispanic,60,Asian,3,Equally veteran/nonveteran,2019,S,S,"1,000 to 2,499 employees",S
